	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
303	54326	Elovl2	path:mmu00062	Fatty acid elongation	NP_062296	Q543J1
304	54397	Ppt2	path:mmu00062	Fatty acid elongation	NP_001289322	O35448
305	56348	Hsd17b12	path:mmu00062	Fatty acid elongation	NP_062631	O70503
306	57874	Hacd3	path:mmu00062	Fatty acid elongation	NP_067320	Q8K2C9
307	66775	Hacd4	path:mmu00062	Fatty acid elongation	NP_080036	A2AKM2
308	68801	Elovl5	path:mmu00062	Fatty acid elongation	NP_599016	Q8BHI7
309	70025	Acot7	path:mmu00062	Fatty acid elongation	NP_001139529	E9PYH2
310	70757	Hacd2	path:mmu00062	Fatty acid elongation	NP_076076	Q9D3B1
311	72157	Pgm1	path:mmu00010	Glycolysis / Gluconeogenesis	NP_082408	Q9D0F9
312	83603	Elovl4	path:mmu00062	Fatty acid elongation	NP_683743	Q9EQC4
313	93747	Echs1	path:mmu00062	Fatty acid elongation	NP_444349	Q8BH95
314	97212	Hadha	path:mmu00062	Fatty acid elongation	NP_849209	Q8BMS1
315	100040843	Cyp4a32	path:mmu00071	Fatty acid degradation	NP_001093651	A2A8T1
316	110446	Acat1	path:mmu00071	Fatty acid degradation	NP_659033	Q8QZT1
317	110460	Acat2	path:mmu00071	Fatty acid degradation	NP_033364	Q8CAY6
318	110695	Aldh7a1	path:mmu00071	Fatty acid degradation	NP_001120810	Q9DBF1
319	11363	Acadl	path:mmu00071	Fatty acid degradation	NP_031407	P51174
320	11364	Acadm	path:mmu00071	Fatty acid degradation	NP_031408	P45952
321	11370	Acadvl	path:mmu00071	Fatty acid degradation	NP_059062	P50544
322	113868	Acaa1a	path:mmu00071	Fatty acid degradation	NP_570934	Q921H8
323	11409	Acads	path:mmu00071	Fatty acid degradation	NP_031409	Q07417
324	11430	Acox1	path:mmu00071	Fatty acid degradation	NP_001258827	Q9R0H0
325	11522	Adh1	path:mmu00071	Fatty acid degradation	NP_031435	P00329
326	11529	Adh7	path:mmu00071	Fatty acid degradation	NP_033756	Q64437
327	11532	Adh5	path:mmu00071	Fatty acid degradation	NP_001275507	P28474
328	11671	Aldh3a2	path:mmu00071	Fatty acid degradation	NP_031463	P47740
329	12894	Cpt1a	path:mmu00071	Fatty acid degradation	NP_038523	P97742
330	12895	Cpt1b	path:mmu00071	Fatty acid degradation	NP_034078	Q924X2
331	12896	Cpt2	path:mmu00071	Fatty acid degradation	NP_034079	P52825
332	13117	Cyp4a10	path:mmu00071	Fatty acid degradation	NP_034141	O88833
333	13118	Cyp4a12b	path:mmu00071	Fatty acid degradation	NP_758510	A2A974
334	13119	Cyp4a14	path:mmu00071	Fatty acid degradation	NP_031848	O35728
335	13177	Eci1	path:mmu00071	Fatty acid degradation	NP_034153	P42125
336	14081	Acsl1	path:mmu00071	Fatty acid degradation	NP_001289092	P41216
337	15107	Hadh	path:mmu00071	Fatty acid degradation	NP_032238	Q61425
338	216739	Acsl6	path:mmu00071	Fatty acid degradation	NP_001028769	Q8R1X1
339	230639	Cyp4a29	path:mmu00071	Fatty acid degradation	NP_001093653	A0A087WPC3
340	231086	Hadhb	path:mmu00071	Fatty acid degradation	NP_001276727	Q99JY0
341	235674	Acaa1b	path:mmu00071	Fatty acid degradation	NP_666342	Q3UKM0
342	23986	Eci2	path:mmu00071	Fatty acid degradation	NP_001103801	Q9WUR2
343	26876	Adh4	path:mmu00071	Fatty acid degradation	NP_036126	Q9QYY9
344	270076	Gcdh	path:mmu00071	Fatty acid degradation	NP_001038209	A0A0A0MQ68
345	277753	Cyp4a12a	path:mmu00071	Fatty acid degradation	NP_803125	Q91WL5
346	328845	Acsbg2	path:mmu00071	Fatty acid degradation	NP_001034203	Q2XU92
347	433256	Acsl5	path:mmu00071	Fatty acid degradation	NP_082252	Q3UC67
348	435802	Cyp4a30b	path:mmu00071	Fatty acid degradation	NP_001093655	A0A087WS15
349	50790	Acsl4	path:mmu00071	Fatty acid degradation	NP_001028772	Q91YN3
350	52538	Acaa2	path:mmu00071	Fatty acid degradation	NP_803421	Q8BWT1
351	56752	Aldh9a1	path:mmu00071	Fatty acid degradation	NP_064377	Q3TMT4
352	666168	Cyp4a31	path:mmu00071	Fatty acid degradation	NP_001239468	Q91WU1
353	66885	Acadsb	path:mmu00071	Fatty acid degradation	NP_080102	Q9DBL1
354	72535	Aldh1b1	path:mmu00071	Fatty acid degradation	NP_082546	Q9CZS1
355	74147	Ehhadh	path:mmu00071	Fatty acid degradation	NP_076226	Q9DBM2
356	74205	Acsl3	path:mmu00071	Fatty acid degradation	NP_001028778	Q9CZW4
357	78070	Cpt1c	path:mmu00071	Fatty acid degradation	NP_001239399	Q8BGD5
358	78625	1700061G19Rik	path:mmu00071	Fatty acid degradation	NP_084417	Q08EE8
359	80911	Acox3	path:mmu00071	Fatty acid degradation	NP_109646	Q9EPL9
360	93747	Echs1	path:mmu00071	Fatty acid degradation	NP_444349	Q8BH95
361	94180	Acsbg1	path:mmu00071	Fatty acid degradation	NP_444408	Q99PU5
362	97212	Hadha	path:mmu00071	Fatty acid degradation	NP_849209	Q8BMS1
363	110446	Acat1	path:mmu00072	Synthesis and degradation of ketone bodies	NP_659033	Q8QZT1
364	110460	Acat2	path:mmu00072	Synthesis and degradation of ketone bodies	NP_033364	Q8CAY6
365	15356	Hmgcl	path:mmu00072	Synthesis and degradation of ketone bodies	NP_032280	P38060
366	15360	Hmgcs2	path:mmu00072	Synthesis and degradation of ketone bodies	NP_032282	P54869
367	208715	Hmgcs1	path:mmu00072	Synthesis and degradation of ketone bodies	NP_001278368	Q8JZK9
368	208982	Hmgcll1	path:mmu00072	Synthesis and degradation of ketone bodies	NP_776092	Q8JZS7
369	353371	Oxct2b	path:mmu00072	Synthesis and degradation of ketone bodies	NP_862907	Q9ESL0
370	64059	Oxct2a	path:mmu00072	Synthesis and degradation of ketone bodies	NP_071316	Q9JJN4
371	67041	Oxct1	path:mmu00072	Synthesis and degradation of ketone bodies	NP_077150	Q9D0K2
372	69772	Bdh2	path:mmu00072	Synthesis and degradation of ketone bodies	NP_001165526	G3UWD3
373	71911	Bdh1	path:mmu00072	Synthesis and degradation of ketone bodies	NP_001116155	Q80XN0
374	12613	Cel	path:mmu00100	Steroid biosynthesis	NP_034015	Q3V2H7
375	13081	Cyp24a1	path:mmu00100	Steroid biosynthesis	NP_034126	Q3TWW0
376	13115	Cyp27b1	path:mmu00100	Steroid biosynthesis	NP_034139	O35084
377	13121	Cyp51a1	path:mmu00100	Steroid biosynthesis	NP_064394	Q8K0C4
378	13360	Dhcr7	path:mmu00100	Steroid biosynthesis	NP_031882	O88455
379	13595	Ebp	path:mmu00100	Steroid biosynthesis	NP_031924	P70245
380	14137	Fdft1	path:mmu00100	Steroid biosynthesis	NP_034321	P53798
381	15490	Hsd17b7	path:mmu00100	Steroid biosynthesis	NP_034606	O88736
382	16889	Lipa	path:mmu00100	Steroid biosynthesis	NP_001104570	Q3TEL5
383	16987	Lss	path:mmu00100	Steroid biosynthesis	NP_666118	Q8BLN5
384	18194	Nsdhl	path:mmu00100	Steroid biosynthesis	NP_035071	Q3US15
385	20652	Soat1	path:mmu00100	Steroid biosynthesis	NP_033256	Q61263
386	20775	Sqle	path:mmu00100	Steroid biosynthesis	NP_033296	P52019
387	223920	Soat2	path:mmu00100	Steroid biosynthesis	NP_666176	O88908
388	235293	Sc5d	path:mmu00100	Steroid biosynthesis	NP_766357	O88822
389	244209	Cyp2r1	path:mmu00100	Steroid biosynthesis	NP_796356	Q32MW1
390	66234	Msmo1	path:mmu00100	Steroid biosynthesis	NP_079712	Q9CRA4
391	73166	Tm7sf2	path:mmu00100	Steroid biosynthesis	NP_082730	Q3V3I6
392	74754	Dhcr24	path:mmu00100	Steroid biosynthesis	NP_444502	Q8VCH6
393	104086	Cyp27a1	path:mmu00120	Primary bile acid biosynthesis	NP_077226	Q9DBG1
394	12012	Baat	path:mmu00120	Primary bile acid biosynthesis	NP_031545	Q91X34
395	12642	Ch25h	path:mmu00120	Primary bile acid biosynthesis	NP_034020	Q9Z0F5
396	13116	Cyp46a1	path:mmu00120	Primary bile acid biosynthesis	NP_034140	Q3US73
397	13122	Cyp7a1	path:mmu00120	Primary bile acid biosynthesis	NP_031850	Q64505
398	13123	Cyp7b1	path:mmu00120	Primary bile acid biosynthesis	NP_031851	Q3USU4
399	13124	Cyp8b1	path:mmu00120	Primary bile acid biosynthesis	NP_034142	O88962
400	15488	Hsd17b4	path:mmu00120	Primary bile acid biosynthesis	NP_032318	P51660
401	170789	Acot8	path:mmu00120	Primary bile acid biosynthesis	NP_573503	P58137
402	17117	Amacr	path:mmu00120	Primary bile acid biosynthesis	NP_032563	O09174
403	20280	Scp2	path:mmu00120	Primary bile acid biosynthesis	NP_035457	P32020
404	208665	Akr1d1	path:mmu00120	Primary bile acid biosynthesis	NP_663339	Q8VCX1
405	26459	Slc27a5	path:mmu00120	Primary bile acid biosynthesis	NP_033538	Q3UNC6
406	56050	Cyp39a1	path:mmu00120	Primary bile acid biosynthesis	NP_001272876	Q544S6
407	93732	Acox2	path:mmu00120	Primary bile acid biosynthesis	NP_001155139	Q9QXD1
408	12850	Coq7	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_001291687	Q3TYT1
409	15445	Hpd	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_032303	P49429
410	18104	Nqo1	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_032732	Q542Y0
411	217707	Coq6	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_766170	Q8R1S0
412	230027	Coq3	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_766275	Q8BMS4
413	234724	Tat	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_666326	Q8QZR1
414	27973	Vkorc1	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_848715	Q9CRC0
415	52064	Coq5	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_080780	Q9CXI0
416	56316	Ggcx	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_062776	B2RS80
417	69568	Vkorc1l1	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_001001327	Q0VGU5
418	71883	Coq2	path:mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis	NP_082254	Q66JT7
419	100041375	Cyp3a41a	path:mmu00140	Steroid hormone biosynthesis	NP_001098629	Q9JMA7
420	100043456	Hsd3b4	path:mmu00140	Steroid hormone biosynthesis	NP_001257358	Q3UIU9
421	100559	Ugt2b38	path:mmu00140	Steroid hormone biosynthesis	NP_598655	Q91WH2
422	100727	Ugt2b34	path:mmu00140	Steroid hormone biosynthesis	NP_705826	Q8K154
423	105349	Akr1c18	path:mmu00140	Steroid hormone biosynthesis	NP_598827	Q3U538
424	107141	Cyp2c50	path:mmu00140	Steroid hormone biosynthesis	NP_001161347	Q91X77
425	110115	Cyp11b1	path:mmu00140	Steroid hormone biosynthesis	NP_001028401	Q3TG86
426	112417	Ugt2b37	path:mmu00140	Steroid hormone biosynthesis	NP_444445	Q8VCN3
427	12846	Comt	path:mmu00140	Steroid hormone biosynthesis	NP_001104532	O88587
428	13070	Cyp11a1	path:mmu00140	Steroid hormone biosynthesis	NP_062753	Q9QZ82
429	13072	Cyp11b2	path:mmu00140	Steroid hormone biosynthesis	NP_034121	G3UWE4
430	13074	Cyp17a1	path:mmu00140	Steroid hormone biosynthesis	NP_031835	P27786
431	13075	Cyp19a1	path:mmu00140	Steroid hormone biosynthesis	NP_031836	P28649
432	13076	Cyp1a1	path:mmu00140	Steroid hormone biosynthesis	NP_001129531	P00184
433	13077	Cyp1a2	path:mmu00140	Steroid hormone biosynthesis	NP_034123	B6VGH4
434	13078	Cyp1b1	path:mmu00140	Steroid hormone biosynthesis	NP_034124	Q64429
435	13079	Cyp21	path:mmu00140	Steroid hormone biosynthesis	NP_034125	P03940
436	13088	Cyp2b10	path:mmu00140	Steroid hormone biosynthesis	NP_034129	Q9WUD0
437	13089	Cyp2b13	path:mmu00140	Steroid hormone biosynthesis	NP_031839	A6H6J2
438	13090	Cyp2b19	path:mmu00140	Steroid hormone biosynthesis	NP_031840	O55071
439	13094	Cyp2b9	path:mmu00140	Steroid hormone biosynthesis	NP_034130	P12790
440	13095	Cyp2c29	path:mmu00140	Steroid hormone biosynthesis	NP_031841	Q3UEF2
441	13096	Cyp2c37	path:mmu00140	Steroid hormone biosynthesis	NP_034131	P56654
442	13097	Cyp2c38	path:mmu00140	Steroid hormone biosynthesis	NP_034132	P56655
443	13098	Cyp2c39	path:mmu00140	Steroid hormone biosynthesis	NP_034133	P56656
444	13099	Cyp2c40	path:mmu00140	Steroid hormone biosynthesis	NP_034134	E9Q7C8
445	13101	Cyp2d10	path:mmu00140	Steroid hormone biosynthesis	NP_034135	P24456
446	13105	Cyp2d9	path:mmu00140	Steroid hormone biosynthesis	NP_034136	P11714
447	13106	Cyp2e1	path:mmu00140	Steroid hormone biosynthesis	NP_067257	Q05421
448	13112	Cyp3a11	path:mmu00140	Steroid hormone biosynthesis	NP_031844	Q3UEN8
449	13113	Cyp3a13	path:mmu00140	Steroid hormone biosynthesis	NP_031845	Q3UW87
450	13114	Cyp3a16	path:mmu00140	Steroid hormone biosynthesis	NP_031846	Q2KHL4
451	13122	Cyp7a1	path:mmu00140	Steroid hormone biosynthesis	NP_031850	Q64505
452	13123	Cyp7b1	path:mmu00140	Steroid hormone biosynthesis	NP_031851	Q3USU4
453	14979	Hsd17b8	path:mmu00140	Steroid hormone biosynthesis	NP_038571	P50171
454	15483	Hsd11b1	path:mmu00140	Steroid hormone biosynthesis	NP_001038216	P50172
455	15484	Hsd11b2	path:mmu00140	Steroid hormone biosynthesis	NP_032315	P51661
456	15485	Hsd17b1	path:mmu00140	Steroid hormone biosynthesis	NP_034605	P51656
457	15486	Hsd17b2	path:mmu00140	Steroid hormone biosynthesis	NP_032316	P51658
458	15487	Hsd17b3	path:mmu00140	Steroid hormone biosynthesis	NP_032317	P70385
459	15490	Hsd17b7	path:mmu00140	Steroid hormone biosynthesis	NP_034606	O88736
460	15492	Hsd3b1	path:mmu00140	Steroid hormone biosynthesis	NP_001291729	P24815
461	15493	Hsd3b2	path:mmu00140	Steroid hormone biosynthesis	NP_694873	P26149
462	15495	Hsd3b4	path:mmu00140	Steroid hormone biosynthesis	NP_001104806	Q3UIU9
463	15496	Hsd3b5	path:mmu00140	Steroid hormone biosynthesis	NP_032321	Q61694
464	15497	Hsd3b6	path:mmu00140	Steroid hormone biosynthesis	NP_038849	O35469
465	20860	Sult1e1	path:mmu00140	Steroid hormone biosynthesis	NP_075624	Q9D566
466	208665	Akr1d1	path:mmu00140	Steroid hormone biosynthesis	NP_663339	Q8VCX1
467	20905	Sts	path:mmu00140	Steroid hormone biosynthesis	NP_033319	P50427
468	22236	Ugt1a2	path:mmu00140	Steroid hormone biosynthesis	NP_038729	P70691
469	22238	Ugt2b5	path:mmu00140	Steroid hormone biosynthesis	NP_033493	Q3UWB9
470	223706	Cyp2d34	path:mmu00140	Steroid hormone biosynthesis	NP_663449	L7N463
471	226105	Cyp2c70	path:mmu00140	Steroid hormone biosynthesis	NP_663474	Q91W64
472	226143	Cyp2c44	path:mmu00140	Steroid hormone biosynthesis	NP_001001446	E9Q5K4
473	231396	Ugt2b36	path:mmu00140	Steroid hormone biosynthesis	NP_001025038	Q3UEP4
474	243085	Ugt2b35	path:mmu00140	Steroid hormone biosynthesis	NP_766469	Q8BJL9
475	243881	Cyp2b23	path:mmu00140	Steroid hormone biosynthesis	NP_001074617	E9Q593
476	27400	Hsd17b6	path:mmu00140	Steroid hormone biosynthesis	NP_038814	Q9R092
477	337924	Cyp3a44	path:mmu00140	Steroid hormone biosynthesis	NP_796354	Q9EQW4
478	380997	Cyp2d12	path:mmu00140	Steroid hormone biosynthesis	NP_958748	Q8BVD2
479	394430	Ugt1a10	path:mmu00140	Steroid hormone biosynthesis	NP_964003	E9PXN7
480	394432	Ugt1a7c	path:mmu00140	Steroid hormone biosynthesis	NP_964004	Q6ZQM8
481	394433	Ugt1a5	path:mmu00140	Steroid hormone biosynthesis	NP_964005	B2RT14
482	394434	Ugt1a9	path:mmu00140	Steroid hormone biosynthesis	NP_964006	Q62452
483	394435	Ugt1a6b	path:mmu00140	Steroid hormone biosynthesis	NP_958812	K9J7B2
484	394436	Ugt1a1	path:mmu00140	Steroid hormone biosynthesis	NP_964007	Q63886
485	404195	Cyp2c54	path:mmu00140	Steroid hormone biosynthesis	NP_996260	Q6XVG2
486	433247	Cyp2c68	path:mmu00140	Steroid hormone biosynthesis	NP_001034644	K7N6C2
487	53973	Cyp3a41a	path:mmu00140	Steroid hormone biosynthesis	NP_059092	Q9JMA7
488	54200	Sult2b1	path:mmu00140	Steroid hormone biosynthesis	NP_059493	O35400
489	545123	Cyp2d11	path:mmu00140	Steroid hormone biosynthesis	NP_001098001	P24457
490	552899	Ugt2a2	path:mmu00140	Steroid hormone biosynthesis	NP_001019319	Q6PDD0
491	56348	Hsd17b12	path:mmu00140	Steroid hormone biosynthesis	NP_062631	O70503
492	56388	Cyp3a25	path:mmu00140	Steroid hormone biosynthesis	NP_062766	O09158
493	56448	Cyp2d22	path:mmu00140	Steroid hormone biosynthesis	NP_001156944	Q9JKY7
494	57357	Srd5a3	path:mmu00140	Steroid hormone biosynthesis	NP_065636	Q9WUP4
495	18534	Pck1	path:mmu00020	Citrate cycle (TCA cycle)	NP_035174	Q9Z2V4
496	71754	Cyp2d40	path:mmu00140	Steroid hormone biosynthesis	NP_076112	Q6P8N9
497	71773	Ugt2b1	path:mmu00140	Steroid hormone biosynthesis	NP_690024	Q8R084
498	72082	Cyp2c55	path:mmu00140	Steroid hormone biosynthesis	NP_082365	Q9D816
499	72094	Ugt2a3	path:mmu00140	Steroid hormone biosynthesis	NP_082370	Q8BWQ1
500	72303	Cyp2c65	path:mmu00140	Steroid hormone biosynthesis	NP_082467	Q148B1
501	76279	Cyp2d26	path:mmu00140	Steroid hormone biosynthesis	NP_083838	Q8CIM7
502	78925	Srd5a1	path:mmu00140	Steroid hormone biosynthesis	NP_780492	Q68FF9
503	94215	Ugt2a1	path:mmu00140	Steroid hormone biosynthesis	NP_444414	Q80X89
504	94224	Srd5a2	path:mmu00140	Steroid hormone biosynthesis	NP_444418	Q99N99
505	18563	Pcx	path:mmu00020	Citrate cycle (TCA cycle)	NP_001156418	E9QPD7
506	18563	Pcx	path:mmu00020	Citrate cycle (TCA cycle)	NP_001156418	Q3UFS6
507	18563	Pcx	path:mmu00020	Citrate cycle (TCA cycle)	NP_001156418	Q8BP54
508	18597	Pdha1	path:mmu00020	Citrate cycle (TCA cycle)	NP_032836	Q3UFJ3
509	100041273	Ndufb4	path:mmu00190	Oxidative phosphorylation	XP_001476621	Q9CQC7
510	100042503	Ndufb4	path:mmu00190	Oxidative phosphorylation	XP_001478493	Q9CQC7
511	102641315	Ndufs5	path:mmu00190	Oxidative phosphorylation	XP_006544269	Q99LY9
512	102641347	Ndufc2	path:mmu00190	Oxidative phosphorylation	XP_006543322	Q9CQ54
513	102641600	Cox5b	path:mmu00190	Oxidative phosphorylation	XP_006543036	Q9D881
514	102641678	Atp5o	path:mmu00190	Oxidative phosphorylation	XP_006543820	Q9DB20
515	102642884	Cox7c	path:mmu00190	Oxidative phosphorylation	XP_006543745	P17665
516	104130	Ndufb11	path:mmu00190	Oxidative phosphorylation	NP_062308	O09111
517	108664	Atp6v1h	path:mmu00190	Oxidative phosphorylation	NP_598587	Q8BVE3
518	110323	Cox6b1	path:mmu00190	Oxidative phosphorylation	NP_079904	P56391
519	110935	Atp6v1b1	path:mmu00190	Oxidative phosphorylation	NP_598918	Q91YH6
520	114143	Atp6v0b	path:mmu00190	Oxidative phosphorylation	NP_291095	Q3U889
521	11944	Atp4a	path:mmu00190	Oxidative phosphorylation	NP_001277556	E9QNX7
522	11945	Atp4b	path:mmu00190	Oxidative phosphorylation	NP_033854	P50992
523	11946	Atp5a1	path:mmu00190	Oxidative phosphorylation	NP_031531	Q03265
524	11947	Atp5b	path:mmu00190	Oxidative phosphorylation	NP_058054	P56480
525	11949	Atp5c1	path:mmu00190	Oxidative phosphorylation	NP_001106209	Q3UD06
526	11950	Atp5f1	path:mmu00190	Oxidative phosphorylation	NP_001291648	Q5I0W0
527	11951	Atp5g1	path:mmu00190	Oxidative phosphorylation	NP_001154891	Q9CR84
528	11957	Atp5j	path:mmu00190	Oxidative phosphorylation	NP_001289142	P97450
529	11958	Atp5i	path:mmu00190	Oxidative phosphorylation	NP_031533	Q06185
530	11964	Atp6v1a	path:mmu00190	Oxidative phosphorylation	NP_031534	P50516
531	11966	Atp6v1b2	path:mmu00190	Oxidative phosphorylation	NP_031535	P62814
532	11972	Atp6v0d1	path:mmu00190	Oxidative phosphorylation	NP_038505	P51863
533	11973	Atp6v1e1	path:mmu00190	Oxidative phosphorylation	NP_031536	P50518
534	11974	Atp6v0e1	path:mmu00190	Oxidative phosphorylation	NP_079548	Q9CQD8
535	11975	Atp6v0a1	path:mmu00190	Oxidative phosphorylation	NP_001229978	Q3TXT5
536	11984	Atp6v0c	path:mmu00190	Oxidative phosphorylation	NP_033859	A3KML5
537	12856	Cox17	path:mmu00190	Oxidative phosphorylation	NP_001017429	P56394
538	12857	Cox4i1	path:mmu00190	Oxidative phosphorylation	NP_001280488	A2RSV8
539	12858	Cox5a	path:mmu00190	Oxidative phosphorylation	NP_031773	P12787
540	12859	Cox5b	path:mmu00190	Oxidative phosphorylation	NP_034072	Q9D881
541	12861	Cox6a1	path:mmu00190	Oxidative phosphorylation	NP_031774	P43024
542	12862	Cox6a2	path:mmu00190	Oxidative phosphorylation	NP_034073	P43023
543	12864	Cox6c	path:mmu00190	Oxidative phosphorylation	NP_444301	Q9CPQ1
544	12865	Cox7a1	path:mmu00190	Oxidative phosphorylation	NP_034074	P56392
545	12866	Cox7a2	path:mmu00190	Oxidative phosphorylation	NP_034075	P48771
546	12867	Cox7c	path:mmu00190	Oxidative phosphorylation	NP_031775	P17665
547	12868	Cox8a	path:mmu00190	Oxidative phosphorylation	NP_031776	Q64445
548	12869	Cox8b	path:mmu00190	Oxidative phosphorylation	NP_031777	P48772
549	140494	Atp6v0a4	path:mmu00190	Oxidative phosphorylation	NP_536715	Q3UP55
550	17705	Mtatp6	path:mmu00190	Oxidative phosphorylation	NP_904333	P00848
551	17706	Mtatp8	path:mmu00190	Oxidative phosphorylation	NP_904332	P03930
552	17708	Mtco1	path:mmu00190	Oxidative phosphorylation	NP_904330	P00397
553	17709	Mtco2	path:mmu00190	Oxidative phosphorylation	NP_904331	P00405
554	17710	mt-Co3	path:mmu00190	Oxidative phosphorylation	NP_904334	P00416
555	17711	Mt-Cyb	path:mmu00190	Oxidative phosphorylation	NP_904340	P00158
556	17716	Mtnd1	path:mmu00190	Oxidative phosphorylation	NP_904328	P03888
557	17717	Mtnd2	path:mmu00190	Oxidative phosphorylation	NP_904329	P03893
558	17718	Mtnd3	path:mmu00190	Oxidative phosphorylation	NP_904335	P03899
559	17719	Mtnd4	path:mmu00190	Oxidative phosphorylation	NP_904337	P03911
560	17720	Mtnd4l	path:mmu00190	Oxidative phosphorylation	NP_904336	P03903
561	17721	Mtnd5	path:mmu00190	Oxidative phosphorylation	NP_904338	P03921
562	17722	Mtnd6	path:mmu00190	Oxidative phosphorylation	NP_904339	P03925
563	17991	Ndufa2	path:mmu00190	Oxidative phosphorylation	NP_035015	Q9CQ75
564	17992	Ndufa4	path:mmu00190	Oxidative phosphorylation	NP_035016	Q62425
565	17993	Ndufs4	path:mmu00190	Oxidative phosphorylation	NP_035017	E9QPX3
566	17995	Ndufv1	path:mmu00190	Oxidative phosphorylation	NP_598427	Q91YT0
567	192113	Atp12a	path:mmu00190	Oxidative phosphorylation	NP_619593	Q9Z1W8
568	20463	Cox7a2l	path:mmu00190	Oxidative phosphorylation	NP_001153001	E9PZS8
569	21871	Atp6v0a2	path:mmu00190	Oxidative phosphorylation	NP_035726	P15920
570	22272	Uqcrq	path:mmu00190	Oxidative phosphorylation	NP_079628	Q9CQ69
571	22273	Uqcrc1	path:mmu00190	Oxidative phosphorylation	NP_079683	Q9CZ13
572	225887	Ndufs8	path:mmu00190	Oxidative phosphorylation	NP_001258372	Q3UY05
573	226139	Cox15	path:mmu00190	Oxidative phosphorylation	NP_659123	Q8BJ03
574	226646	Ndufs2	path:mmu00190	Oxidative phosphorylation	NP_694704	Q91WD5
575	227197	Ndufs1	path:mmu00190	Oxidative phosphorylation	NP_001153510	Q91VD9
576	228033	Atp5g3	path:mmu00190	Oxidative phosphorylation	NP_001288650	P56384
577	230075	Ndufb6	path:mmu00190	Oxidative phosphorylation	NP_001028477	A2AP31
578	242341	Atp6v0d2	path:mmu00190	Oxidative phosphorylation	NP_780615	Q80SY3
579	27060	Tcirg1	path:mmu00190	Oxidative phosphorylation	NP_001129563	Q9JHF5
580	27425	Atp5l	path:mmu00190	Oxidative phosphorylation	NP_038823	Q9CPQ8
581	28080	Atp5o	path:mmu00190	Oxidative phosphorylation	NP_613063	Q9DB20
582	333182	Cox6b2	path:mmu00190	Oxidative phosphorylation	NP_001276777	Q059Q8
583	338375	Atp6v1g3	path:mmu00190	Oxidative phosphorylation	NP_796371	Q8BMC1
584	407785	Ndufs6	path:mmu00190	Oxidative phosphorylation	NP_035018	P52503
585	407790	Ndufa4l2	path:mmu00190	Oxidative phosphorylation	NP_001092259	Q4FZG9
